Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
46985,44.937286,-93.19593,253,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,102,2460047,-9999,7,-9999,1,2023,143,2460088,-9999,1,-9999
46985,44.937286,-93.19593,253,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,128,2460073,-9999,3,-9999,1,2023,143,2460088,-9999,1,-9999
46995,40.872353,-72.524315,13,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,121,2460066,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46999,31.028799,-97.518295,202,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,50,2459995,-9999,12,-9999
47078,36.3727,-80.1483,254,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,71,2460016,-9999,4,-9999,1,2023,85,2460030,-9999,9,-9999
47078,36.3727,-80.1483,254,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,71,2460016,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
47142,38.557934,-81.441483,321,WV,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,102,2460047,-9999,14,-9999
47142,38.557934,-81.441483,321,WV,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,91,2460036,-9999,9,-9999,1,2023,102,2460047,-9999,14,-9999
47154,34.088436,-81.124901,76,SC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2023,33,2459978,2.0207259421637,13.5,2.0207259421637,2,2023,90,2460035,0,6,0
47154,34.088436,-81.124901,76,SC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2023,47,2459992,0,2,0,2,2023,90,2460035,0,6,0
47272,35.574799,-82.605904,647,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,76,2460021,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
47286,35.949524,-78.82518,116,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,57,2460002,-9999,9,-9999,1,2023,90,2460035,-9999,7,-9999
47286,35.949524,-78.82518,116,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,69,2460014,-9999,6,-9999,1,2023,90,2460035,-9999,7,-9999
47333,38.962933,-76.933136,13,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,112,2460057,-9999,4,-9999
47333,38.962933,-76.933136,13,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,92,2460037,-9999,3,-9999,1,2023,112,2460057,-9999,4,-9999
47513,39.879257,-75.298874,3,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,95,2460040,-9999,30,-9999
47513,39.879257,-75.298874,3,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,95,2460040,-9999,6,-9999,1,2023,95,2460040,-9999,30,-9999
47532,40.200542,-79.194099,519,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,76,2460021,-9999,7,-9999,1,2023,125,2460070,-9999,6,-9999
47532,40.200542,-79.194099,519,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,111,2460056,-9999,7,-9999,1,2023,125,2460070,-9999,6,-9999
47538,42.306362,-85.642555,287,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,105,2460050,-9999,6,-9999,1,2023,141,2460086,-9999,7,-9999
47538,42.306362,-85.642555,287,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,127,2460072,-9999,7,-9999,1,2023,141,2460086,-9999,7,-9999
47539,42.306366,-85.642654,287,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,105,2460050,-9999,6,-9999,1,2023,141,2460086,-9999,7,-9999
47539,42.306366,-85.642654,287,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,127,2460072,-9999,7,-9999,1,2023,141,2460086,-9999,7,-9999
47592,41.857159,-74.222038,232,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,111,2460056,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
47915,42.091091,-83.687592,213,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,95,2460040,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48230,39.328362,-76.620491,70,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,108,2460053,-9999,1,-9999,8,2023,107,2460052,0.58056315025032,3.25,0.8813544770895
48230,39.328362,-76.620491,70,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,104,2460049,4,2,1,8,2023,107,2460052,0.58056315025032,3.25,0.8813544770895
48555,33.813538,-84.28347,305,GA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,44,2459989,2.3333333333333,7,0,3,2023,84,2460029,0,6.6666666666667,1.6666666666667
48555,33.813538,-84.28347,305,GA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,60,2460005,2.6457513110646,3,0,3,2023,84,2460029,0,6.6666666666667,1.6666666666667
48679,34.241936,-77.920715,4,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,70,2460015,-9999,11,-9999,1,2023,96,2460041,-9999,24,-9999
48679,34.241936,-77.920715,4,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,70,2460015,-9999,11,-9999,1,2023,96,2460041,-9999,24,-9999
48777,43.065788,-89.454697,274,WI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,102,2460047,-9999,2,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
48777,43.065788,-89.454697,274,WI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,135,2460080,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50041,38.938599,-77.177887,92,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,79,2460024,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50041,38.938599,-77.177887,92,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50149,43.654182,-84.256729,191,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,106,2460051,-9999,21,-9999,1,2023,143,2460088,-9999,14,-9999
50149,43.654182,-84.256729,191,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,130,2460075,-9999,10,-9999,1,2023,143,2460088,-9999,14,-9999
50193,38.892681,-77.136513,106,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,56,2460001,0,4,0,3,2023,109,2460054,0,13,0
50193,38.892681,-77.136513,106,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,93,2460038,2,3,0,3,2023,109,2460054,0,13,0
50199,41.740589,-88.240593,216,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,129,2460074,-9999,1,-9999
50199,41.740589,-88.240593,216,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,111,2460056,-9999,2,-9999,1,2023,129,2460074,-9999,1,-9999
50201,37.125317,-80.439125,661,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,75,2460020,-9999,19,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50202,38.904179,-77.14167,102,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,55,2460000,-9999,6,-9999
50208,42.756737,-84.458572,266,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,103,2460048,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50209,38.508274,-90.360184,171,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,67,2460012,-9999,7,-9999,1,2023,123,2460068,-9999,7,-9999
50209,38.508274,-90.360184,171,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,110,2460055,-9999,8,-9999,1,2023,116,2460061,-9999,7,-9999
50220,38.941113,-95.268211,274,KS,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2023,70,2460015,1.5,7.5,0.5,4,2023,125,2460070,0,5,0
50220,38.941113,-95.268211,274,KS,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2023,94,2460039,3.9024564913227,3.5,1.4433756729741,4,2023,121,2460066,0,2,0
50227,39.69175,-77.949478,249,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,125,2460070,-9999,5,-9999
50227,39.69175,-77.949478,249,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,98,2460043,-9999,2,-9999,1,2023,125,2460070,-9999,5,-9999
50230,29.879728,-95.497734,24,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,78,2460023,-9999,19,-9999,1,2023,78,2460023,-9999,9,-9999
50230,29.879728,-95.497734,24,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,78,2460023,-9999,19,-9999,1,2023,78,2460023,-9999,9,-9999
50273,37.247391,-76.701538,24,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,57,2460002,1.3333333333333,7.6666666666667,1.3333333333333,0,-9999,-9999,-9999,-9999,-9999,-9999
50273,37.247391,-76.701538,24,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,63,2460008,0,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999
50324,38.873665,-77.128578,82,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,65,2460010,-9999,19,-9999,1,2023,102,2460047,-9999,12,-9999
50324,38.873665,-77.128578,82,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,102,2460047,-9999,17,-9999,1,2023,102,2460047,-9999,12,-9999
50345,38.877285,-77.135155,70,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,65,2460010,-9999,19,-9999,1,2023,105,2460050,-9999,19,-9999
50345,38.877285,-77.135155,70,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,12,-9999,1,2023,105,2460050,-9999,19,-9999
50367,36.037201,-79.3647,147,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,57,2460002,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50390,39.963856,-82.012428,240,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2023,121,2460066,0,8,0
50390,39.963856,-82.012428,240,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,101,2460046,0,14,0,2,2023,121,2460066,0,8,0
50395,35.222569,-97.439476,357,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2023,80,2460025,0,9,0,1,2023,94,2460039,-9999,10,-9999
50395,35.222569,-97.439476,357,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,94,2460039,0,11.5,2.5,1,2023,94,2460039,-9999,10,-9999
50517,37.256523,-80.679527,656,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,91,2460036,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50517,37.256523,-80.679527,656,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50557,35.213223,-97.424911,354,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2023,61,2460006,7,4.5,0.5,2,2023,99,2460044,0,4,0
50557,35.213223,-97.424911,354,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,92,2460037,7,8.5,3.5,2,2023,103,2460048,3.5,6,2
50739,40.691261,-73.963165,20,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,103,2460048,-9999,1,-9999
50739,40.691261,-73.963165,20,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,101,2460046,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50883,41.559566,-93.743469,282,IA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,115,2460060,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50919,37.448772,-75.941399,1,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,64,2460009,-9999,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50924,38.579102,-90.285599,150,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50925,38.578899,-90.285698,150,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50933,38.653458,-90.549652,192,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,114,2460059,-9999,20,-9999
50933,38.653458,-90.549652,192,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,96,2460041,-9999,3,-9999,1,2023,114,2460059,-9999,20,-9999
51025,39.67411,-76.672234,152,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,109,2460054,-9999,15,-9999
51025,39.67411,-76.672234,152,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,100,2460045,-9999,15,-9999,1,2023,109,2460054,-9999,15,-9999
51029,45.73185,-108.621147,982,MT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,139,2460084,-9999,4,-9999,1,2023,139,2460084,-9999,7,-9999
51029,45.73185,-108.621147,982,MT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,139,2460084,-9999,4,-9999,1,2023,139,2460084,-9999,7,-9999
51031,38.899647,-77.260216,114,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,109,2460054,-9999,17,-9999
51031,38.899647,-77.260216,114,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,99,2460044,-9999,24,-9999,1,2023,109,2460054,-9999,17,-9999
51052,37.590611,-81.108292,997,WV,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,90,2460035,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51052,37.590611,-81.108292,997,WV,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,90,2460035,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51062,35.482872,-84.958694,226,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,88,2460033,-9999,7,-9999
51062,35.482872,-84.958694,226,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,75,2460020,-9999,13,-9999,1,2023,88,2460033,-9999,7,-9999
51088,38.704292,-91.156441,243,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,97,2460042,-9999,16,-9999
51088,38.704292,-91.156441,243,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,97,2460042,-9999,5,-9999,1,2023,97,2460042,-9999,16,-9999
51168,32.239799,-110.9496,748,AZ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2023,82,2460027,0,6.5,1.5
51168,32.239799,-110.9496,748,AZ,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2023,82,2460027,0,6.5,1.5
51368,43.629982,-85.604706,335,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,112,2460057,-9999,6,-9999,1,2023,141,2460086,-9999,13,-9999
51368,43.629982,-85.604706,335,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,133,2460078,-9999,7,-9999,1,2023,154,2460099,-9999,5,-9999
51411,39.954212,-82.931541,238,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,90,2460035,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51411,39.954212,-82.931541,238,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,108,2460053,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51418,38.907192,-77.036873,21,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2023,104,2460049,0,9,0
51418,38.907192,-77.036873,21,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2023,87,2460032,1,3.5,1.5,2,2023,104,2460049,0,9,0
51420,38.943253,-77.021767,66,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,104,2460049,-9999,7,-9999
51420,38.943253,-77.021767,66,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,88,2460033,-9999,1,-9999,1,2023,104,2460049,-9999,7,-9999
51435,38.905899,-77.0308,26,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,102,2460047,-9999,9,-9999
51435,38.905899,-77.0308,26,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,89,2460034,-9999,3,-9999,1,2023,102,2460047,-9999,9,-9999
51436,39.980137,-82.413101,301,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2023,100,2460045,0,12.666666666667,1.3333333333333,1,2023,86,2460031,-9999,4,-9999
51436,39.980137,-82.413101,301,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2023,108,2460053,0,8,0,0,-9999,-9999,-9999,-9999,-9999,-9999
51444,38.919998,-77.014801,33,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,107,2460052,-9999,6,-9999
51444,38.919998,-77.014801,33,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,94,2460039,-9999,1,-9999,1,2023,107,2460052,-9999,6,-9999
51449,38.908501,-77.021599,27,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,108,2460053,-9999,29,-9999
51449,38.908501,-77.021599,27,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,103,2460048,-9999,5,-9999
51481,40.086735,-76.31221,114,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,108,2460053,-9999,8,-9999
51481,40.086735,-76.31221,114,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,108,2460053,-9999,8,-9999
51483,41.38192,-91.25267,196,IA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,114,2460059,-9999,5,-9999
51483,41.38192,-91.25267,196,IA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,109,2460054,-9999,5,-9999,1,2023,129,2460074,-9999,15,-9999
51487,42.982422,-75.918854,343,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,103,2460048,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51487,42.982422,-75.918854,343,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,117,2460062,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51497,41.534363,-81.45742,314,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,98,2460043,-9999,5,-9999,1,2023,131,2460076,-9999,5,-9999
51497,41.534363,-81.45742,314,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,123,2460068,-9999,7,-9999,1,2023,131,2460076,-9999,5,-9999
51538,42.487904,-85.244698,278,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,117,2460062,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
51597,42.351799,-71.083,3,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2023,106,2460051,-9999,3,-9999,1,2023,123,2460068,-9999,5,-9999
51597,42.351799,-71.083,3,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,123,2460068,-9999,5,-9999,1,2023,123,2460068,-9999,5,-9999
51924,35.351959,-85.325424,673,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,96,2460041,-9999,17,-9999
51924,35.351959,-85.325424,673,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2023,96,2460041,-9999,17,-9999
52088,45.5508,-73.649063,33,QC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2023,141,2460086,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22976,32.230385,-110.951462,740,AZ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2024,57,2460367,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46335,30.383759,-97.025719,115,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2024,49,2460359,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46657,32.966671,-95.298874,154,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2024,58,2460368,0,2,0,0,-9999,-9999,-9999,-9999,-9999,-9999
46657,32.966671,-95.298874,154,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2024,58,2460368,-9999,2,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46729,34.048958,-81.182037,61,SC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2024,44,2460354,4.3333333333333,8,0.57735026918963,0,-9999,-9999,-9999,-9999,-9999,-9999
47154,34.088436,-81.124901,76,SC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2024,43,2460353,5,8,2,0,-9999,-9999,-9999,-9999,-9999,-9999
50230,29.879728,-95.497734,24,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2024,47,2460357,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
50230,29.879728,-95.497734,24,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2024,47,2460357,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
53752,32.605484,-97.457291,216,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2024,52,2460362,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
54029,37.964252,-91.831833,303,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2024,58,2460368,0,8,3,0,-9999,-9999,-9999,-9999,-9999,-9999
